Evacuees;Number of debris;Level of destruction;HP Tire;Mission status
9;4;0.47;38;Failed
9;4;0.49;31;Failed
9;4;0.45;32;Failed
9;4;0.48;33;Failed
9;4;0.46;34;Failed
9;4;0.46;44;Failed
9;4;0.45;42;Failed
9;4;0.47;49;Failed
9;4;0.48;45;Failed
9;4;0.49;40;Failed
9;4;0.49;50;Failed
9;4;0.46;52;Failed
9;4;0.45;59;Failed
9;4;0.47;58;Failed
9;4;0.48;55;Failed
9;4;0.49;62;Failed
9;4;0.47;64;Failed
9;4;0.45;66;Failed
9;4;0.46;68;Failed
9;4;0.48;69;Failed
9;4;0.48;79;Failed
9;4;0.47;77;Failed
9;4;0.49;75;Failed
9;4;0.46;70;Failed
9;4;0.45;71;Failed
9;4;0.46;89;Failed
9;4;0.45;85;Failed
9;4;0.49;82;Failed
9;4;0.48;81;Failed
9;4;0.47;87;Failed
9;4;0.46;96;Failed
9;4;0.49;91;Failed
9;4;0.47;92;Failed
9;4;0.45;94;Failed
9;4;0.48;98;Failed
9;4;0.47;106;Failed
9;4;0.49;101;Failed
9;4;0.48;108;Failed
9;4;0.46;103;Failed
9;4;0.45;102;Failed
9;4;0.47;114;Failed
9;4;0.46;111;Failed
9;4;0.45;118;Failed
9;4;0.49;119;Failed
9;4;0.48;113;Failed
9;4;0.48;125;Failed
9;4;0.46;124;Failed
9;4;0.45;122;Failed
9;4;0.49;121;Failed
9;4;0.47;126;Failed
9;4;0.47;137;Failed
9;4;0.46;131;Failed
9;4;0.49;130;Failed
9;4;0.45;136;Failed
9;4;0.48;135;Failed
9;4;0.47;145;Failed
9;4;0.48;140;Failed
9;4;0.46;143;Failed
9;4;0.45;144;Failed
9;4;0.49;149;Completed
9;4;0.45;153;Completed
9;4;0.49;152;Completed
9;4;0.48;158;Completed
9;4;0.47;151;Completed
9;4;0.46;155;Completed
9;4;0.47;168;Completed
9;4;0.45;166;Completed
9;4;0.46;167;Completed
9;4;0.49;161;Completed
9;4;0.48;163;Completed
9;4;0.45;179;Completed
9;4;0.49;176;Completed
9;4;0.48;175;Completed
9;4;0.47;174;Completed
9;4;0.46;171;Completed
9;4;0.46;186;Completed
9;4;0.48;188;Completed
9;4;0.47;187;Completed
9;4;0.49;184;Completed
9;4;0.45;180;Completed
9;4;0.47;199;Completed
9;4;0.49;194;Completed
9;4;0.48;191;Completed
9;4;0.45;195;Completed
9;4;0.46;196;Completed
9;4;0.51;5;Failed
9;4;0.52;6;Failed
9;4;0.5;2;Failed
9;4;0.53;3;Failed
9;4;0.54;7;Failed
9;4;0.54;19;Failed
9;4;0.51;10;Failed
9;4;0.53;14;Failed
9;4;0.52;13;Failed
9;4;0.5;18;Failed
9;4;0.51;20;Failed
9;4;0.53;29;Failed
9;4;0.5;24;Failed
9;4;0.54;27;Failed
9;4;0.52;23;Failed
9;4;0.52;38;Failed
9;4;0.51;36;Failed
9;4;0.54;34;Failed
9;4;0.5;37;Failed
9;4;0.53;32;Failed
9;4;0.5;40;Failed
9;4;0.52;46;Failed
9;4;0.53;48;Failed
9;4;0.54;41;Failed
9;4;0.51;42;Failed
9;4;0.52;55;Failed
9;4;0.5;58;Failed
9;4;0.51;51;Failed
9;4;0.53;57;Failed
9;4;0.54;54;Failed
9;4;0.52;61;Failed
9;4;0.51;67;Failed
9;4;0.5;69;Failed
9;4;0.54;64;Failed
9;4;0.53;68;Failed
9;4;0.53;74;Failed
9;4;0.52;78;Failed
9;4;0.5;79;Failed
9;4;0.51;71;Failed
9;4;0.54;73;Failed
9;4;0.53;87;Failed
9;4;0.51;81;Failed
9;4;0.5;82;Failed
9;4;0.54;85;Failed
9;4;0.52;80;Failed
9;4;0.51;91;Failed
9;4;0.53;97;Failed
9;4;0.54;96;Failed
9;4;0.5;92;Failed
9;4;0.52;90;Failed
9;4;0.53;104;Failed
9;4;0.5;107;Failed
9;4;0.51;101;Failed
9;4;0.54;100;Failed
9;4;0.52;102;Failed
9;4;0.52;114;Failed
9;4;0.53;115;Failed
9;4;0.51;111;Failed
9;4;0.5;112;Failed
9;4;0.54;110;Failed
9;4;0.52;122;Failed
9;4;0.54;123;Failed
9;4;0.5;127;Failed
9;4;0.53;120;Failed
9;4;0.51;128;Failed
9;4;0.52;136;Failed
9;4;0.53;133;Failed
9;4;0.54;131;Failed
9;4;0.5;138;Failed
9;4;0.51;134;Failed
9;4;0.54;149;Failed
9;4;0.53;140;Failed
9;4;0.52;146;Failed
9;4;0.5;142;Failed
9;4;0.51;148;Failed
9;4;0.54;153;Completed
9;4;0.52;154;Completed
9;4;0.5;150;Completed
9;4;0.51;157;Completed
9;4;0.53;151;Completed
9;4;0.54;162;Completed
9;4;0.5;169;Completed
9;4;0.52;167;Completed
9;4;0.53;161;Completed
9;4;0.51;166;Completed
9;4;0.51;176;Completed
9;4;0.54;175;Completed
9;4;0.52;178;Completed
9;4;0.5;171;Completed
9;4;0.53;170;Completed
9;4;0.51;182;Completed
9;4;0.52;183;Completed
9;4;0.5;185;Completed
9;4;0.53;189;Completed
9;4;0.54;186;Completed
9;4;0.52;199;Completed
9;4;0.51;190;Completed
9;4;0.53;194;Completed
9;4;0.5;198;Completed
9;4;0.54;196;Completed
9;4;0.58;7;Failed
9;4;0.57;1;Failed
9;4;0.59;6;Failed
9;4;0.55;8;Failed
9;4;0.56;5;Failed
9;4;0.57;14;Failed
9;4;0.56;15;Failed
9;4;0.58;18;Failed
9;4;0.59;13;Failed
9;4;0.55;17;Failed
9;4;0.57;28;Failed
9;4;0.59;27;Failed
9;4;0.55;21;Failed
9;4;0.56;29;Failed
9;4;0.58;24;Failed
9;4;0.56;32;Failed
9;4;0.58;35;Failed
9;4;0.57;36;Failed
9;4;0.55;39;Failed
9;4;0.59;33;Failed
9;4;0.55;46;Failed
9;4;0.57;49;Failed
9;4;0.56;47;Failed
9;4;0.58;40;Failed
9;4;0.59;45;Failed
9;4;0.58;55;Failed
9;4;0.56;50;Failed
9;4;0.57;54;Failed
9;4;0.59;56;Failed
9;4;0.55;53;Failed
9;4;0.58;69;Failed
9;4;0.59;67;Failed
9;4;0.55;65;Failed
9;4;0.56;64;Failed
9;4;0.57;63;Failed
9;4;0.59;73;Failed
9;4;0.56;72;Failed
9;4;0.58;71;Failed
9;4;0.55;74;Failed
9;4;0.57;79;Failed
9;4;0.59;89;Failed
9;4;0.55;83;Failed
9;4;0.57;88;Failed
9;4;0.56;84;Failed
9;4;0.58;87;Failed
9;4;0.56;94;Failed
9;4;0.58;91;Failed
9;4;0.57;92;Failed
9;4;0.59;90;Failed
9;4;0.55;99;Failed
9;4;0.59;107;Failed
9;4;0.57;102;Failed
9;4;0.55;106;Failed
9;4;0.58;105;Failed
9;4;0.56;101;Failed
9;4;0.56;113;Failed
9;4;0.59;117;Failed
9;4;0.57;111;Failed
9;4;0.55;110;Failed
9;4;0.58;115;Failed
9;4;0.59;122;Failed
9;4;0.56;127;Failed
9;4;0.57;120;Failed
9;4;0.55;123;Failed
9;4;0.58;121;Failed
9;4;0.56;137;Failed
9;4;0.58;138;Failed
9;4;0.55;131;Failed
9;4;0.57;135;Failed
9;4;0.59;132;Failed
9;4;0.57;146;Failed
9;4;0.55;142;Failed
9;4;0.59;145;Failed
9;4;0.58;147;Failed
9;4;0.56;148;Failed
9;4;0.56;151;Failed
9;4;0.59;152;Failed
9;4;0.55;155;Completed
9;4;0.58;157;Completed
9;4;0.57;154;Completed
9;4;0.59;168;Completed
9;4;0.55;164;Completed
9;4;0.56;160;Completed
9;4;0.58;161;Completed
9;4;0.57;162;Completed
9;4;0.59;179;Completed
9;4;0.56;178;Completed
9;4;0.57;175;Completed
9;4;0.55;174;Completed
9;4;0.58;172;Completed
9;4;0.57;185;Completed
9;4;0.56;180;Completed
9;4;0.58;184;Completed
9;4;0.55;186;Completed
9;4;0.59;187;Completed
9;4;0.55;193;Completed
9;4;0.58;192;Completed
9;4;0.57;195;Completed
9;4;0.56;191;Completed
9;4;0.59;198;Completed
9;4;0.63;0;Failed
9;4;0.64;1;Failed
9;4;0.61;5;Failed
9;4;0.6;6;Failed
9;4;0.62;9;Failed
9;4;0.6;14;Failed
9;4;0.64;16;Failed
9;4;0.63;12;Failed
9;4;0.61;13;Failed
9;4;0.62;15;Failed
9;4;0.62;23;Failed
9;4;0.63;20;Failed
9;4;0.61;27;Failed
9;4;0.6;22;Failed
9;4;0.64;29;Failed
9;4;0.63;36;Failed
9;4;0.6;39;Failed
9;4;0.61;32;Failed
9;4;0.62;33;Failed
9;4;0.64;37;Failed
9;4;0.64;47;Failed
9;4;0.6;45;Failed
9;4;0.61;40;Failed
9;4;0.63;46;Failed
9;4;0.62;44;Failed
9;4;0.6;52;Failed
9;4;0.61;58;Failed
9;4;0.63;56;Failed
9;4;0.64;54;Failed
9;4;0.62;51;Failed
9;4;0.64;67;Failed
9;4;0.63;68;Failed
9;4;0.62;65;Failed
9;4;0.61;64;Failed
9;4;0.6;63;Failed
9;4;0.6;72;Failed
9;4;0.62;76;Failed
9;4;0.64;79;Failed
9;4;0.61;74;Failed
9;4;0.63;77;Failed
9;4;0.6;89;Failed
9;4;0.64;83;Failed
9;4;0.61;85;Failed
9;4;0.62;86;Failed
9;4;0.63;87;Failed
9;4;0.62;99;Failed
9;4;0.6;93;Failed
9;4;0.63;90;Failed
9;4;0.61;95;Failed
9;4;0.64;94;Failed
9;4;0.62;101;Failed
9;4;0.64;103;Failed
9;4;0.63;100;Failed
9;4;0.61;105;Failed
9;4;0.6;109;Failed
9;4;0.62;115;Failed
9;4;0.63;118;Failed
9;4;0.61;111;Failed
9;4;0.64;113;Failed
9;4;0.6;116;Failed
9;4;0.61;120;Failed
9;4;0.6;127;Failed
9;4;0.63;126;Failed
9;4;0.62;123;Failed
9;4;0.64;121;Failed
9;4;0.63;130;Failed
9;4;0.64;132;Failed
9;4;0.61;134;Failed
9;4;0.6;133;Failed
9;4;0.62;131;Failed
9;4;0.61;141;Failed
9;4;0.62;140;Failed
9;4;0.6;144;Failed
9;4;0.64;147;Failed
9;4;0.63;148;Failed
9;4;0.62;150;Failed
9;4;0.64;156;Failed
9;4;0.63;154;Failed
9;4;0.61;151;Failed
9;4;0.6;157;Completed
9;4;0.6;161;Completed
9;4;0.61;164;Completed
9;4;0.63;166;Completed
9;4;0.64;165;Completed
9;4;0.62;163;Completed
9;4;0.62;176;Completed
9;4;0.6;177;Completed
9;4;0.63;170;Completed
9;4;0.61;172;Completed
9;4;0.64;171;Completed
9;4;0.61;181;Completed
9;4;0.6;186;Completed
9;4;0.62;185;Completed
9;4;0.63;180;Completed
9;4;0.64;182;Completed
9;4;0.63;196;Completed
9;4;0.6;199;Completed
9;4;0.62;191;Completed
9;4;0.61;190;Completed
9;4;0.64;194;Completed
9;4;0.68;4;Failed
9;4;0.67;6;Failed
9;4;0.65;1;Failed
9;4;0.69;8;Failed
9;4;0.66;9;Failed
9;4;0.69;14;Failed
9;4;0.65;17;Failed
9;4;0.66;18;Failed
9;4;0.67;11;Failed
9;4;0.68;10;Failed
9;4;0.66;28;Failed
9;4;0.68;27;Failed
9;4;0.69;25;Failed
9;4;0.65;29;Failed
9;4;0.67;22;Failed
9;4;0.67;32;Failed
9;4;0.65;35;Failed
9;4;0.66;36;Failed
9;4;0.68;38;Failed
9;4;0.69;37;Failed
9;4;0.69;46;Failed
9;4;0.67;40;Failed
9;4;0.65;45;Failed
9;4;0.66;48;Failed
9;4;0.68;41;Failed
9;4;0.68;53;Failed
9;4;0.65;52;Failed
9;4;0.66;58;Failed
9;4;0.69;56;Failed
9;4;0.67;50;Failed
9;4;0.65;60;Failed
9;4;0.69;62;Failed
9;4;0.67;66;Failed
9;4;0.66;67;Failed
9;4;0.68;69;Failed
9;4;0.66;73;Failed
9;4;0.65;76;Failed
9;4;0.67;79;Failed
9;4;0.68;71;Failed
9;4;0.69;74;Failed
9;4;0.67;89;Failed
9;4;0.65;86;Failed
9;4;0.68;83;Failed
9;4;0.66;81;Failed
9;4;0.69;82;Failed
9;4;0.66;93;Failed
9;4;0.65;99;Failed
9;4;0.68;90;Failed
9;4;0.67;96;Failed
9;4;0.69;92;Failed
9;4;0.66;107;Failed
9;4;0.68;108;Failed
9;4;0.69;100;Failed
9;4;0.65;109;Failed
9;4;0.67;102;Failed
9;4;0.66;114;Failed
9;4;0.68;118;Failed
9;4;0.65;112;Failed
9;4;0.67;110;Failed
9;4;0.69;111;Failed
9;4;0.68;123;Failed
9;4;0.69;128;Failed
9;4;0.67;124;Failed
9;4;0.65;129;Failed
9;4;0.66;127;Failed
9;4;0.68;138;Failed
9;4;0.67;135;Failed
9;4;0.69;136;Failed
9;4;0.65;132;Failed
9;4;0.66;139;Failed
9;4;0.69;140;Failed
9;4;0.68;144;Failed
9;4;0.67;145;Failed
9;4;0.65;149;Failed
9;4;0.66;147;Failed
9;4;0.68;152;Failed
9;4;0.69;159;Failed
9;4;0.67;154;Failed
9;4;0.65;157;Failed
9;4;0.66;151;Failed
9;4;0.67;166;Completed
9;4;0.68;161;Completed
9;4;0.66;160;Completed
9;4;0.65;165;Completed
9;4;0.69;164;Completed
9;4;0.67;177;Completed
9;4;0.68;171;Completed
9;4;0.66;170;Completed
9;4;0.65;174;Completed
9;4;0.69;179;Completed
9;4;0.66;185;Completed
9;4;0.69;180;Completed
9;4;0.67;181;Completed
9;4;0.68;183;Completed
9;4;0.65;188;Completed
9;4;0.65;196;Completed
9;4;0.69;193;Completed
9;4;0.66;195;Completed
9;4;0.67;199;Completed
9;4;0.68;197;Completed
9;4;0.7;6;Failed
9;4;0.71;8;Failed
9;4;0.74;0;Failed
9;4;0.72;4;Failed
9;4;0.73;1;Failed
9;4;0.71;19;Failed
9;4;0.7;18;Failed
9;4;0.74;13;Failed
9;4;0.72;10;Failed
9;4;0.73;15;Failed
9;4;0.72;22;Failed
9;4;0.74;21;Failed
9;4;0.71;24;Failed
9;4;0.73;25;Failed
9;4;0.7;26;Failed
9;4;0.74;33;Failed
9;4;0.73;35;Failed
9;4;0.7;32;Failed
9;4;0.72;31;Failed
9;4;0.71;37;Failed
9;4;0.74;42;Failed
9;4;0.72;41;Failed
9;4;0.7;44;Failed
9;4;0.73;46;Failed
9;4;0.71;47;Failed
9;4;0.72;57;Failed
9;4;0.74;55;Failed
9;4;0.7;51;Failed
9;4;0.71;54;Failed
9;4;0.73;58;Failed
9;4;0.71;62;Failed
9;4;0.7;66;Failed
9;4;0.74;61;Failed
9;4;0.73;65;Failed
9;4;0.72;60;Failed
9;4;0.7;71;Failed
9;4;0.73;77;Failed
9;4;0.71;74;Failed
9;4;0.72;73;Failed
9;4;0.74;78;Failed
9;4;0.72;80;Failed
9;4;0.7;87;Failed
9;4;0.74;89;Failed
9;4;0.71;86;Failed
9;4;0.73;81;Failed
9;4;0.71;94;Failed
9;4;0.72;92;Failed
9;4;0.7;96;Failed
9;4;0.73;91;Failed
9;4;0.74;90;Failed
9;4;0.74;101;Failed
9;4;0.72;105;Failed
9;4;0.71;107;Failed
9;4;0.73;100;Failed
9;4;0.7;103;Failed
9;4;0.73;110;Failed
9;4;0.72;118;Failed
9;4;0.74;115;Failed
9;4;0.7;117;Failed
9;4;0.71;111;Failed
9;4;0.7;122;Failed
9;4;0.71;129;Failed
9;4;0.74;121;Failed
9;4;0.73;128;Failed
9;4;0.72;125;Failed
9;4;0.73;131;Failed
9;4;0.72;136;Failed
9;4;0.74;138;Failed
9;4;0.7;135;Failed
9;4;0.71;134;Failed
9;4;0.71;142;Failed
9;4;0.73;144;Failed
9;4;0.74;145;Failed
9;4;0.72;140;Failed
9;4;0.7;148;Failed
9;4;0.72;156;Failed
9;4;0.73;158;Failed
9;4;0.74;157;Failed
9;4;0.71;154;Failed
9;4;0.7;153;Failed
9;4;0.74;161;Failed
9;4;0.72;163;Completed
9;4;0.73;160;Failed
9;4;0.71;165;Completed
9;4;0.7;164;Completed
9;4;0.72;173;Completed
9;4;0.74;177;Completed
9;4;0.73;172;Completed
9;4;0.7;176;Completed
9;4;0.71;179;Completed
9;4;0.74;184;Completed
9;4;0.73;187;Completed
9;4;0.7;189;Completed
9;4;0.72;185;Completed
9;4;0.71;180;Completed
9;4;0.73;198;Completed
9;4;0.7;190;Completed
9;4;0.74;199;Completed
9;4;0.71;196;Completed
9;4;0.72;197;Completed
9;4;0.77;3;Failed
9;4;0.78;7;Failed
9;4;0.75;1;Failed
9;4;0.76;8;Failed
9;4;0.79;9;Failed
9;4;0.76;15;Failed
9;4;0.77;11;Failed
9;4;0.79;17;Failed
9;4;0.75;14;Failed
9;4;0.78;13;Failed
9;4;0.75;29;Failed
9;4;0.77;23;Failed
9;4;0.79;22;Failed
9;4;0.78;27;Failed
9;4;0.76;25;Failed
9;4;0.75;30;Failed
9;4;0.76;31;Failed
9;4;0.78;39;Failed
9;4;0.77;34;Failed
9;4;0.79;33;Failed
9;4;0.77;47;Failed
9;4;0.75;48;Failed
9;4;0.79;46;Failed
9;4;0.78;43;Failed
9;4;0.76;40;Failed
9;4;0.78;53;Failed
9;4;0.75;57;Failed
9;4;0.77;59;Failed
9;4;0.76;56;Failed
9;4;0.79;55;Failed
9;4;0.76;62;Failed
9;4;0.77;65;Failed
9;4;0.78;66;Failed
9;4;0.79;61;Failed
9;4;0.75;67;Failed
9;4;0.75;72;Failed
9;4;0.76;78;Failed
9;4;0.79;71;Failed
9;4;0.77;79;Failed
9;4;0.78;73;Failed
9;4;0.78;84;Failed
9;4;0.75;86;Failed
9;4;0.76;85;Failed
9;4;0.77;82;Failed
9;4;0.79;89;Failed
9;4;0.78;99;Failed
9;4;0.79;95;Failed
9;4;0.75;96;Failed
9;4;0.76;90;Failed
9;4;0.77;91;Failed
9;4;0.77;100;Failed
9;4;0.78;106;Failed
9;4;0.79;102;Failed
9;4;0.76;104;Failed
9;4;0.75;103;Failed
9;4;0.77;113;Failed
9;4;0.79;115;Failed
9;4;0.75;110;Failed
9;4;0.76;111;Failed
9;4;0.78;116;Failed
9;4;0.75;124;Failed
9;4;0.76;123;Failed
9;4;0.77;120;Failed
9;4;0.78;125;Failed
9;4;0.79;127;Failed
9;4;0.77;131;Failed
9;4;0.78;130;Failed
9;4;0.79;138;Failed
9;4;0.76;132;Failed
9;4;0.75;133;Failed
9;4;0.75;145;Failed
9;4;0.78;141;Failed
9;4;0.77;149;Failed
9;4;0.76;147;Failed
9;4;0.79;144;Failed
9;4;0.76;153;Failed
9;4;0.77;152;Failed
9;4;0.79;157;Failed
9;4;0.75;159;Failed
9;4;0.78;156;Failed
9;4;0.78;168;Completed
9;4;0.79;164;Failed
9;4;0.75;160;Failed
9;4;0.77;162;Failed
9;4;0.76;169;Completed
9;4;0.77;178;Completed
9;4;0.76;177;Completed
9;4;0.79;175;Completed
9;4;0.78;173;Completed
9;4;0.75;171;Completed
9;4;0.79;183;Completed
9;4;0.75;181;Completed
9;4;0.77;182;Completed
9;4;0.78;186;Completed
9;4;0.76;187;Completed
9;4;0.76;193;Completed
9;4;0.78;190;Completed
9;4;0.77;199;Completed
9;4;0.79;196;Completed
9;4;0.75;194;Completed
9;4;0.8;7;Failed
9;4;0.83;5;Failed
9;4;0.82;3;Failed
9;4;0.81;4;Failed
9;4;0.84;9;Failed
9;4;0.84;14;Failed
9;4;0.81;19;Failed
9;4;0.82;13;Failed
9;4;0.8;11;Failed
9;4;0.83;15;Failed
9;4;0.84;20;Failed
9;4;0.81;27;Failed
9;4;0.83;21;Failed
9;4;0.8;28;Failed
9;4;0.82;23;Failed
9;4;0.8;33;Failed
9;4;0.84;35;Failed
9;4;0.81;32;Failed
9;4;0.82;34;Failed
9;4;0.83;39;Failed
9;4;0.8;49;Failed
9;4;0.81;48;Failed
9;4;0.84;42;Failed
9;4;0.83;43;Failed
9;4;0.82;41;Failed
9;4;0.8;57;Failed
9;4;0.84;58;Failed
9;4;0.83;56;Failed
9;4;0.82;55;Failed
9;4;0.81;52;Failed
9;4;0.84;61;Failed
9;4;0.82;69;Failed
9;4;0.81;60;Failed
9;4;0.8;64;Failed
9;4;0.83;67;Failed
9;4;0.8;71;Failed
9;4;0.84;72;Failed
9;4;0.81;76;Failed
9;4;0.82;79;Failed
9;4;0.83;75;Failed
9;4;0.83;82;Failed
9;4;0.81;80;Failed
9;4;0.82;87;Failed
9;4;0.84;83;Failed
9;4;0.8;84;Failed
9;4;0.83;94;Failed
9;4;0.8;95;Failed
9;4;0.84;98;Failed
9;4;0.81;97;Failed
9;4;0.82;99;Failed
9;4;0.8;109;Failed
9;4;0.84;100;Failed
9;4;0.82;104;Failed
9;4;0.83;105;Failed
9;4;0.81;102;Failed
9;4;0.84;118;Failed
9;4;0.8;113;Failed
9;4;0.81;116;Failed
9;4;0.83;112;Failed
9;4;0.82;110;Failed
9;4;0.81;125;Failed
9;4;0.82;128;Failed
9;4;0.84;120;Failed
9;4;0.8;126;Failed
9;4;0.83;122;Failed
9;4;0.83;131;Failed
9;4;0.84;134;Failed
9;4;0.8;135;Failed
9;4;0.82;137;Failed
9;4;0.81;133;Failed
9;4;0.8;141;Failed
9;4;0.81;144;Failed
9;4;0.84;140;Failed
9;4;0.82;148;Failed
9;4;0.83;146;Failed
9;4;0.82;152;Failed
9;4;0.81;151;Failed
9;4;0.83;159;Failed
9;4;0.8;153;Failed
9;4;0.84;154;Failed
9;4;0.82;169;Failed
9;4;0.83;167;Failed
9;4;0.81;166;Failed
9;4;0.84;161;Failed
9;4;0.8;160;Failed
9;4;0.81;171;Completed
9;4;0.84;175;Completed
9;4;0.8;176;Completed
9;4;0.82;179;Completed
9;4;0.83;173;Completed
9;4;0.81;183;Completed
9;4;0.82;187;Completed
9;4;0.83;181;Completed
9;4;0.8;184;Completed
9;4;0.84;189;Completed
9;4;0.8;195;Completed
9;4;0.81;196;Completed
9;4;0.83;194;Completed
9;4;0.84;192;Completed
9;4;0.82;193;Completed
9;4;0.89;2;Failed
9;4;0.85;7;Failed
9;4;0.86;6;Failed
9;4;0.87;5;Failed
9;4;0.88;3;Failed
9;4;0.87;18;Failed
9;4;0.88;17;Failed
9;4;0.86;15;Failed
9;4;0.89;11;Failed
9;4;0.85;12;Failed
9;4;0.88;26;Failed
9;4;0.86;27;Failed
9;4;0.85;28;Failed
9;4;0.87;21;Failed
9;4;0.89;25;Failed
9;4;0.85;36;Failed
9;4;0.86;35;Failed
9;4;0.87;37;Failed
9;4;0.89;30;Failed
9;4;0.88;33;Failed
9;4;0.89;41;Failed
9;4;0.85;42;Failed
9;4;0.87;48;Failed
9;4;0.86;46;Failed
9;4;0.88;49;Failed
9;4;0.89;53;Failed
9;4;0.85;55;Failed
9;4;0.88;54;Failed
9;4;0.87;58;Failed
9;4;0.86;57;Failed
9;4;0.86;66;Failed
9;4;0.89;62;Failed
9;4;0.88;68;Failed
9;4;0.85;65;Failed
9;4;0.87;63;Failed
9;4;0.87;72;Failed
9;4;0.86;77;Failed
9;4;0.88;71;Failed
9;4;0.85;74;Failed
9;4;0.89;73;Failed
9;4;0.89;81;Failed
9;4;0.86;87;Failed
9;4;0.88;82;Failed
9;4;0.85;83;Failed
9;4;0.87;85;Failed
9;4;0.89;92;Failed
9;4;0.85;96;Failed
9;4;0.86;93;Failed
9;4;0.87;94;Failed
9;4;0.88;90;Failed
9;4;0.87;101;Failed
9;4;0.85;109;Failed
9;4;0.86;105;Failed
9;4;0.88;100;Failed
9;4;0.89;103;Failed
9;4;0.87;116;Failed
9;4;0.86;114;Failed
9;4;0.88;111;Failed
9;4;0.89;117;Failed
9;4;0.85;110;Failed
9;4;0.88;129;Failed
9;4;0.87;120;Failed
9;4;0.85;127;Failed
9;4;0.89;126;Failed
9;4;0.86;125;Failed
9;4;0.87;133;Failed
9;4;0.89;135;Failed
9;4;0.88;132;Failed
9;4;0.86;130;Failed
9;4;0.85;139;Failed
9;4;0.86;146;Failed
9;4;0.87;142;Failed
9;4;0.85;147;Failed
9;4;0.88;145;Failed
9;4;0.89;140;Failed
9;4;0.86;151;Failed
9;4;0.89;153;Failed
9;4;0.87;152;Failed
9;4;0.88;154;Failed
9;4;0.85;159;Failed
9;4;0.86;160;Failed
9;4;0.88;165;Failed
9;4;0.85;163;Failed
9;4;0.87;161;Failed
9;4;0.89;169;Failed
9;4;0.89;179;Completed
9;4;0.87;174;Failed
9;4;0.86;178;Completed
9;4;0.88;176;Failed
9;4;0.85;177;Completed
9;4;0.87;187;Completed
9;4;0.86;188;Completed
9;4;0.88;182;Completed
9;4;0.89;185;Completed
9;4;0.85;189;Completed
9;4;0.89;198;Completed
9;4;0.85;192;Completed
9;4;0.87;191;Completed
9;4;0.88;190;Completed
9;4;0.86;194;Completed
9;4;0.92;5;Failed
9;4;0.93;6;Failed
9;4;0.91;7;Failed
9;4;0.94;3;Failed
9;4;0.9;4;Failed
9;4;0.94;18;Failed
9;4;0.92;14;Failed
9;4;0.9;15;Failed
9;4;0.91;17;Failed
9;4;0.93;10;Failed
9;4;0.9;26;Failed
9;4;0.94;29;Failed
9;4;0.91;25;Failed
9;4;0.93;28;Failed
9;4;0.92;23;Failed
9;4;0.92;33;Failed
9;4;0.91;36;Failed
9;4;0.94;31;Failed
9;4;0.9;30;Failed
9;4;0.93;34;Failed
9;4;0.92;47;Failed
9;4;0.91;42;Failed
9;4;0.94;44;Failed
9;4;0.93;48;Failed
9;4;0.9;43;Failed
9;4;0.9;53;Failed
9;4;0.91;50;Failed
9;4;0.94;55;Failed
9;4;0.92;56;Failed
9;4;0.93;58;Failed
9;4;0.9;68;Failed
9;4;0.92;60;Failed
9;4;0.91;69;Failed
9;4;0.93;65;Failed
9;4;0.94;64;Failed
9;4;0.92;75;Failed
9;4;0.9;70;Failed
9;4;0.91;76;Failed
9;4;0.93;79;Failed
9;4;0.94;72;Failed
9;4;0.91;80;Failed
9;4;0.94;83;Failed
9;4;0.92;86;Failed
9;4;0.9;81;Failed
9;4;0.93;84;Failed
9;4;0.9;96;Failed
9;4;0.92;90;Failed
9;4;0.91;93;Failed
9;4;0.94;97;Failed
9;4;0.93;99;Failed
9;4;0.94;108;Failed
9;4;0.92;109;Failed
9;4;0.93;106;Failed
9;4;0.9;104;Failed
9;4;0.91;102;Failed
9;4;0.91;110;Failed
9;4;0.9;113;Failed
9;4;0.94;118;Failed
9;4;0.92;117;Failed
9;4;0.93;116;Failed
9;4;0.92;122;Failed
9;4;0.93;120;Failed
9;4;0.91;128;Failed
9;4;0.9;129;Failed
9;4;0.94;126;Failed
9;4;0.9;130;Failed
9;4;0.91;134;Failed
9;4;0.94;139;Failed
9;4;0.92;137;Failed
9;4;0.93;135;Failed
9;4;0.92;140;Failed
9;4;0.91;143;Failed
9;4;0.9;142;Failed
9;4;0.94;145;Failed
9;4;0.93;148;Failed
9;4;0.92;153;Failed
9;4;0.91;152;Failed
9;4;0.93;156;Failed
9;4;0.9;151;Failed
9;4;0.94;150;Failed
9;4;0.91;166;Failed
9;4;0.94;163;Failed
9;4;0.9;169;Failed
9;4;0.93;164;Failed
9;4;0.92;160;Failed
9;4;0.92;178;Failed
9;4;0.9;176;Failed
9;4;0.93;171;Failed
9;4;0.91;173;Failed
9;4;0.94;177;Failed
9;4;0.9;184;Completed
9;4;0.94;181;Failed
9;4;0.93;189;Completed
9;4;0.92;186;Completed
9;4;0.91;182;Completed
9;4;0.9;193;Completed
9;4;0.94;199;Completed
9;4;0.92;190;Completed
9;4;0.91;198;Completed
9;4;0.93;192;Completed
9;4;0.98;7;Failed
9;4;0.99;1;Failed
9;4;0.95;4;Failed
9;4;0.97;3;Failed
9;4;0.96;2;Failed
9;4;0.98;17;Failed
9;4;0.99;18;Failed
9;4;0.95;16;Failed
9;4;0.96;14;Failed
9;4;0.97;12;Failed
9;4;0.99;20;Failed
9;4;0.98;23;Failed
